No,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
4995,35,services,married,high.school,no,no,no,telephone,may,wed,265,2,999,0,nonexistent,no
4996,36,services,single,high.school,no,no,no,telephone,may,wed,173,3,999,0,nonexistent,no
4997,29,housemaid,single,high.school,no,yes,no,telephone,may,wed,178,3,999,0,nonexistent,no
4998,38,services,single,basic.9y,unknown,yes,no,telephone,may,wed,203,2,999,0,nonexistent,no
4999,36,services,single,high.school,no,no,no,telephone,may,wed,45,9,999,0,nonexistent,no
5000,46,entrepreneur,married,professional.course,no,no,no,telephone,may,wed,86,2,999,0,nonexistent,no
5001,44,unknown,married,basic.6y,no,no,no,telephone,may,wed,254,3,999,0,nonexistent,no
5002,37,blue-collar,single,high.school,no,yes,yes,telephone,may,wed,131,2,999,0,nonexistent,no
5003,26,admin.,married,university.degree,no,no,no,telephone,may,wed,239,4,999,0,nonexistent,no
5004,47,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,207,3,999,0,nonexistent,no
5005,36,blue-collar,married,high.school,unknown,no,no,telephone,may,wed,713,4,999,0,nonexistent,no
5006,28,admin.,single,university.degree,no,no,no,telephone,may,wed,165,2,999,0,nonexistent,no
5007,50,admin.,married,high.school,no,no,no,telephone,may,wed,260,5,999,0,nonexistent,no
,,,,,,,,,,,,,,,,
5009,54,technician,married,professional.course,no,yes,no,telephone,may,wed,150,3,999,0,nonexistent,no
5010,37,services,married,basic.6y,no,no,no,telephone,may,wed,155,4,999,0,nonexistent,no
5011,46,entrepreneur,married,university.degree,unknown,no,no,telephone,may,wed,433,3,999,0,nonexistent,no
5012,49,admin.,divorced,high.school,no,yes,no,telephone,may,wed,202,3,999,0,nonexistent,no
5013,33,services,married,high.school,unknown,no,no,telephone,may,wed,227,3,999,0,nonexistent,no
5014,55,technician,married,high.school,no,no,no,telephone,may,wed,214,3,999,0,nonexistent,no
5015,40,admin.,single,unknown,unknown,yes,no,telephone,may,wed,30,12,999,0,nonexistent,no
5016,50,blue-collar,divorced,high.school,no,no,no,telephone,may,wed,206,6,999,0,nonexistent,no
5017,36,admin.,married,university.degree,no,yes,yes,telephone,may,wed,362,5,999,0,nonexistent,no
5018,35,admin.,married,high.school,no,no,no,telephone,may,wed,15,19,999,0,nonexistent,no
5019,39,self-employed,married,basic.4y,unknown,yes,no,telephone,may,wed,315,3,999,0,nonexistent,no
5020,44,blue-collar,married,high.school,no,no,no,telephone,may,wed,250,4,999,0,nonexistent,no
5021,30,technician,married,professional.course,no,no,no,telephone,may,wed,700,3,999,0,nonexistent,no
5022,40,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,154,5,999,0,nonexistent,no
5023,29,entrepreneur,married,basic.6y,no,yes,no,telephone,may,wed,190,5,999,0,nonexistent,no
5024,34,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,20,8,999,0,nonexistent,no
5025,47,blue-collar,married,unknown,unknown,yes,no,telephone,may,wed,191,6,999,0,nonexistent,no
5026,58,admin.,divorced,university.degree,no,yes,yes,telephone,may,wed,363,6,999,0,nonexistent,no
5027,43,blue-collar,single,basic.4y,unknown,no,no,telephone,may,wed,339,3,999,0,nonexistent,no
,,,,,,,,,,,,,,,,
5029,37,technician,married,professional.course,unknown,no,no,telephone,may,wed,135,2,999,0,nonexistent,no
5030,34,admin.,single,university.degree,no,no,yes,telephone,may,wed,110,4,999,0,nonexistent,no
5031,36,technician,married,professional.course,no,no,no,telephone,may,wed,142,10,999,0,nonexistent,no
5032,48,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,173,6,999,0,nonexistent,no
5033,59,admin.,single,professional.course,no,no,no,telephone,may,wed,291,4,999,0,nonexistent,no
5034,32,technician,married,professional.course,no,no,no,telephone,may,wed,293,2,999,0,nonexistent,no
5035,28,services,married,high.school,unknown,yes,no,telephone,may,wed,322,2,999,0,nonexistent,no
5036,53,unemployed,married,basic.4y,unknown,yes,no,telephone,may,wed,339,10,999,0,nonexistent,no
5037,50,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,304,2,999,0,nonexistent,no
5038,42,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,526,8,999,0,nonexistent,no
5039,45,technician,married,high.school,no,yes,no,telephone,may,fri,78,9,999,0,nonexistent,no
5040,39,admin.,single,unknown,no,no,yes,telephone,may,fri,219,4,999,0,nonexistent,no
5041,38,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,72,5,999,0,nonexistent,no
5042,37,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,72,3,999,0,nonexistent,no
5043,57,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,42,3,999,0,nonexistent,no
5044,48,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,407,14,999,0,nonexistent,no
5045,27,services,married,high.school,unknown,no,no,telephone,may,fri,136,2,999,0,nonexistent,no
5046,38,blue-collar,single,high.school,unknown,yes,no,telephone,may,fri,158,3,999,0,nonexistent,no
5047,35,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,405,5,999,0,nonexistent,no
5048,46,technician,single,university.degree,no,yes,no,telephone,may,fri,417,6,999,0,nonexistent,no
5049,40,blue-collar,single,unknown,unknown,yes,no,telephone,may,fri,48,5,999,0,nonexistent,no
5050,38,housemaid,married,basic.6y,unknown,yes,no,telephone,may,fri,201,2,999,0,nonexistent,no
5051,28,admin.,married,university.degree,no,yes,no,telephone,may,fri,101,3,999,0,nonexistent,no
5052,56,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,214,3,999,0,nonexistent,no
5053,34,technician,single,professional.course,no,no,no,telephone,may,fri,350,5,999,0,nonexistent,no
5054,39,admin.,married,high.school,no,yes,no,telephone,may,fri,433,3,999,0,nonexistent,no
5055,37,entrepreneur,married,university.degree,no,no,yes,telephone,may,fri,253,2,999,0,nonexistent,no
5056,45,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,fri,329,2,999,0,nonexistent,no
,,,,,,,,,,,,,,,,
5058,38,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,110,3,999,0,nonexistent,no
5059,35,admin.,married,high.school,no,yes,no,telephone,may,fri,259,9,999,0,nonexistent,no
5060,36,services,married,high.school,no,yes,no,telephone,may,fri,260,3,999,0,nonexistent,no
5061,39,technician,divorced,professional.course,no,yes,no,telephone,may,fri,363,2,999,0,nonexistent,no
5062,41,blue-collar,divorced,basic.6y,no,yes,no,telephone,may,fri,149,1,999,0,nonexistent,no
5063,41,blue-collar,divorced,basic.6y,no,yes,no,telephone,may,fri,174,1,999,0,nonexistent,no
5064,26,services,single,basic.9y,no,no,yes,telephone,may,fri,83,4,999,0,nonexistent,no
5065,54,management,married,basic.4y,no,no,no,telephone,may,fri,92,1,999,0,nonexistent,no
5066,41,blue-collar,divorced,basic.6y,no,no,no,telephone,may,fri,245,1,999,0,nonexistent,no
5067,45,management,married,unknown,unknown,yes,yes,telephone,may,fri,260,1,999,0,nonexistent,no
5068,38,admin.,divorced,high.school,no,no,no,telephone,may,fri,346,1,999,0,nonexistent,no
5069,33,services,single,high.school,no,unknown,unknown,telephone,may,fri,271,1,999,0,nonexistent,no
5070,26,blue-collar,single,high.school,no,no,no,telephone,may,fri,203,1,999,0,nonexistent,no
5071,42,management,married,university.degree,no,no,no,telephone,may,fri,206,1,999,0,nonexistent,no
5072,35,admin.,single,university.degree,no,yes,yes,telephone,may,fri,218,1,999,0,nonexistent,no
5073,41,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,fri,621,1,999,0,nonexistent,no
,,,,,,,,,,,,,,,,
5075,53,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,may,fri,385,1,999,0,nonexistent,no
5076,38,admin.,single,university.degree,unknown,no,no,telephone,may,fri,70,5,999,0,nonexistent,no
5077,30,technician,single,professional.course,no,no,no,telephone,may,fri,509,1,999,0,nonexistent,no
5078,57,retired,single,high.school,no,yes,no,telephone,may,fri,128,1,999,0,nonexistent,no
5079,37,blue-collar,single,basic.9y,no,no,no,telephone,may,fri,136,1,999,0,nonexistent,no
5080,46,admin.,divorced,high.school,no,no,no,telephone,may,fri,132,1,999,0,nonexistent,no
5081,37,admin.,married,high.school,no,no,yes,telephone,may,fri,3,3,999,0,nonexistent,no
5082,54,blue-collar,single,basic.4y,unknown,yes,no,telephone,may,fri,1171,1,999,0,nonexistent,no
5083,47,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,107,1,999,0,nonexistent,no
5084,41,management,married,university.degree,no,no,yes,telephone,may,fri,359,4,999,0,nonexistent,no
,,,,,,,,,,,,,,,,
5086,51,unemployed,married,basic.9y,unknown,no,no,telephone,may,fri,217,1,999,0,nonexistent,no
5087,53,admin.,married,basic.9y,no,no,no,telephone,may,fri,121,2,999,0,nonexistent,no
5088,36,blue-collar,single,high.school,no,no,yes,telephone,may,fri,154,2,999,0,nonexistent,no
5089,55,housemaid,married,basic.4y,no,no,no,telephone,may,fri,98,1,999,0,nonexistent,no
5090,47,admin.,married,high.school,no,no,no,telephone,may,fri,189,1,999,0,nonexistent,no
5091,25,services,married,high.school,unknown,no,no,telephone,may,fri,89,1,999,0,nonexistent,no
5092,27,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,412,6,999,0,nonexistent,no
5093,47,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,302,1,999,0,nonexistent,no
5094,36,technician,married,professional.course,unknown,no,no,telephone,may,fri,90,1,999,0,nonexistent,no
5095,50,admin.,divorced,basic.9y,no,no,no,telephone,may,fri,145,4,999,0,nonexistent,no
5096,53,blue-collar,married,basic.9y,no,no,yes,telephone,may,fri,203,1,999,0,nonexistent,no
5097,37,self-employed,married,professional.course,no,no,yes,telephone,may,fri,254,1,999,0,nonexistent,no
5098,36,services,single,basic.9y,unknown,no,yes,telephone,may,fri,230,1,999,0,nonexistent,no
5099,53,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,373,1,999,0,nonexistent,no
5100,42,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,72,2,999,0,nonexistent,no
5101,39,blue-collar,married,basic.4y,no,no,yes,telephone,may,fri,534,1,999,0,nonexistent,no
5102,46,entrepreneur,married,high.school,no,no,yes,telephone,may,fri,225,4,999,0,nonexistent,no
5103,32,services,married,high.school,unknown,yes,no,telephone,may,fri,445,1,999,0,nonexistent,no
5104,28,technician,divorced,university.degree,no,no,no,telephone,may,fri,193,2,999,0,nonexistent,no
5105,40,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,76,2,999,0,nonexistent,no
5106,26,blue-collar,single,basic.9y,unknown,no,yes,telephone,may,fri,268,1,999,0,nonexistent,no
5107,30,services,single,unknown,no,no,yes,telephone,may,fri,154,1,999,0,nonexistent,no
,,,,,,,,,,,,,,,,
5109,37,technician,single,basic.9y,no,no,yes,telephone,may,fri,298,1,999,0,nonexistent,no
5110,39,self-employed,married,university.degree,no,no,no,telephone,may,fri,286,1,999,0,nonexistent,no
5111,36,blue-collar,divorced,high.school,no,no,yes,telephone,may,fri,442,1,999,0,nonexistent,no
5112,29,admin.,married,high.school,no,no,no,telephone,may,fri,206,1,999,0,nonexistent,no
,,,,,,,,,,,,,,,,
5114,49,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,299,1,999,0,nonexistent,no
5115,31,admin.,single,university.degree,no,no,no,telephone,may,fri,162,1,999,0,nonexistent,no
5116,49,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,504,1,999,0,nonexistent,no
5117,41,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,488,1,999,0,nonexistent,no
5118,47,management,married,basic.4y,unknown,no,no,telephone,may,fri,190,1,999,0,nonexistent,no
5119,47,admin.,single,university.degree,no,yes,yes,telephone,may,fri,139,1,999,0,nonexistent,no
5120,38,admin.,married,university.degree,no,no,no,telephone,may,fri,124,4,999,0,nonexistent,no
5121,43,admin.,divorced,high.school,no,yes,no,telephone,may,fri,425,1,999,0,nonexistent,no
5122,46,services,married,high.school,no,yes,no,telephone,may,fri,290,1,999,0,nonexistent,no
5123,33,blue-collar,married,basic.6y,no,no,no,telephone,may,fri,152,1,999,0,nonexistent,no
5124,27,blue-collar,single,basic.9y,no,yes,no,telephone,may,fri,168,1,999,0,nonexistent,no
5125,53,technician,married,professional.course,unknown,yes,no,telephone,may,fri,204,1,999,0,nonexistent,no
5126,30,management,divorced,university.degree,no,no,yes,telephone,may,fri,164,4,999,0,nonexistent,no
5127,47,blue-collar,divorced,basic.9y,no,no,yes,telephone,may,fri,322,1,999,0,nonexistent,no
5128,55,blue-collar,married,professional.course,unknown,yes,no,telephone,may,fri,530,1,999,0,nonexistent,no
5129,60,retired,divorced,basic.4y,unknown,no,yes,telephone,may,fri,237,1,999,0,nonexistent,no
5130,48,technician,married,high.school,no,yes,no,telephone,may,fri,360,1,999,0,nonexistent,no
5131,42,blue-collar,divorced,basic.4y,no,no,yes,telephone,may,fri,57,1,999,0,nonexistent,no
5132,48,technician,married,high.school,no,no,no,telephone,may,fri,700,1,999,0,nonexistent,no
5133,48,technician,married,high.school,no,no,no,telephone,may,fri,601,1,999,0,nonexistent,no
5134,42,blue-collar,divorced,basic.4y,no,no,no,telephone,may,fri,231,1,999,0,nonexistent,no
5135,46,admin.,single,university.degree,no,yes,no,telephone,may,fri,135,1,999,0,nonexistent,no
5136,36,services,single,basic.9y,no,no,no,telephone,may,fri,86,2,999,0,nonexistent,no
5137,29,technician,single,university.degree,no,yes,no,telephone,may,fri,256,1,999,0,nonexistent,no
5138,50,blue-collar,married,high.school,unknown,yes,no,telephone,may,fri,106,3,999,0,nonexistent,no
5139,33,admin.,married,unknown,no,yes,no,telephone,may,fri,134,1,999,0,nonexistent,no
5140,37,management,single,university.degree,no,yes,no,telephone,may,fri,415,1,999,0,nonexistent,no
5141,42,technician,married,university.degree,no,yes,no,telephone,may,fri,293,1,999,0,nonexistent,no
5142,24,services,single,basic.9y,no,yes,yes,telephone,may,fri,816,2,999,0,nonexistent,no
5143,55,technician,married,university.degree,no,no,no,telephone,may,fri,435,1,999,0,nonexistent,no
5144,38,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,100,1,999,0,nonexistent,no
5145,36,blue-collar,married,university.degree,unknown,yes,yes,telephone,may,fri,297,1,999,0,nonexistent,no
5146,45,unemployed,married,university.degree,no,no,no,telephone,may,fri,191,1,999,0,nonexistent,no
5147,38,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,58,1,999,0,nonexistent,no
5148,51,admin.,divorced,unknown,no,unknown,unknown,telephone,may,fri,152,1,999,0,nonexistent,no
5149,48,technician,married,high.school,no,no,no,telephone,may,fri,533,1,999,0,nonexistent,no
5150,46,admin.,married,university.degree,no,yes,no,telephone,may,fri,28,3,999,0,nonexistent,no
5151,47,management,divorced,university.degree,no,no,no,telephone,may,fri,63,1,999,0,nonexistent,no
5152,33,entrepreneur,married,university.degree,no,yes,no,telephone,may,fri,135,2,999,0,nonexistent,no
5153,39,admin.,married,high.school,no,yes,yes,telephone,may,fri,202,2,999,0,nonexistent,no
5154,47,management,divorced,university.degree,no,yes,no,telephone,may,fri,181,1,999,0,nonexistent,no
5155,37,blue-collar,single,basic.9y,no,yes,no,telephone,may,fri,240,2,999,0,nonexistent,no
5156,47,entrepreneur,divorced,university.degree,no,yes,no,telephone,may,fri,354,4,999,0,nonexistent,no
5157,29,services,single,university.degree,no,yes,yes,telephone,may,fri,210,1,999,0,nonexistent,no
5158,44,housemaid,married,high.school,unknown,no,no,telephone,may,fri,293,2,999,0,nonexistent,no
5159,45,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,108,5,999,0,nonexistent,no
5160,47,blue-collar,divorced,basic.4y,no,no,no,telephone,may,fri,223,1,999,0,nonexistent,no
5161,38,entrepreneur,divorced,university.degree,unknown,yes,no,telephone,may,fri,275,2,999,0,nonexistent,no
5162,25,housemaid,married,basic.9y,no,yes,no,telephone,may,fri,263,2,999,0,nonexistent,no
,,,,,,,,,,,,,,,,
5164,55,housemaid,married,professional.course,no,yes,yes,telephone,may,fri,85,1,999,0,nonexistent,no
5165,56,retired,married,high.school,unknown,no,no,telephone,may,fri,319,3,999,0,nonexistent,no
5166,44,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,242,3,999,0,nonexistent,no
5167,36,technician,single,university.degree,unknown,no,no,telephone,may,fri,128,4,999,0,nonexistent,no
5168,40,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,236,2,999,0,nonexistent,no
5169,46,blue-collar,married,unknown,unknown,no,no,telephone,may,fri,67,1,999,0,nonexistent,no
5170,48,blue-collar,divorced,basic.9y,no,yes,yes,telephone,may,fri,246,3,999,0,nonexistent,no
5171,40,self-employed,married,high.school,unknown,yes,no,telephone,may,fri,83,1,999,0,nonexistent,no
5172,37,technician,single,professional.course,no,yes,no,telephone,may,fri,391,1,999,0,nonexistent,no
5173,58,services,divorced,professional.course,no,yes,no,telephone,may,fri,293,1,999,0,nonexistent,no
5174,50,technician,married,professional.course,no,yes,no,telephone,may,fri,245,1,999,0,nonexistent,no
,,,,,,,,,,,,,,,,
5176,55,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,334,1,999,0,nonexistent,no
5177,51,management,married,university.degree,no,yes,no,telephone,may,fri,317,1,999,0,nonexistent,no
5178,45,admin.,married,university.degree,no,no,no,telephone,may,fri,134,2,999,0,nonexistent,no
5179,39,technician,married,professional.course,no,no,yes,telephone,may,fri,110,2,999,0,nonexistent,no
5180,47,blue-collar,divorced,basic.4y,no,no,yes,telephone,may,fri,37,1,999,0,nonexistent,no
5181,55,admin.,married,high.school,no,yes,no,telephone,may,fri,188,1,999,0,nonexistent,no
5182,41,services,married,high.school,no,no,no,telephone,may,fri,911,2,999,0,nonexistent,no
5183,48,blue-collar,married,basic.6y,no,unknown,unknown,telephone,may,fri,379,1,999,0,nonexistent,no
5184,41,technician,married,university.degree,no,no,no,telephone,may,fri,206,1,999,0,nonexistent,no
5185,41,blue-collar,divorced,basic.6y,no,yes,no,telephone,may,fri,160,2,999,0,nonexistent,no
5186,30,services,single,high.school,unknown,no,no,telephone,may,fri,156,2,999,0,nonexistent,no
5187,32,entrepreneur,married,high.school,unknown,yes,no,telephone,may,fri,314,3,999,0,nonexistent,no
5188,56,unemployed,divorced,university.degree,unknown,yes,no,telephone,may,fri,98,1,999,0,nonexistent,no
5189,53,technician,married,professional.course,no,no,no,telephone,may,fri,260,1,999,0,nonexistent,no
5190,39,admin.,married,university.degree,no,no,no,telephone,may,fri,78,1,999,0,nonexistent,no
